actor_loss,adjusted_no_steps,buffer_size,critic_loss,episode_num,episode_reward,eplenmean,eprewmean,fps,nupdates,sampling_loop,total_timesteps
-30.862621192932128,200,121615,9.771184816360474,9100,117.53880995339246,60.0,105.0769574,685,121615,3,121615
-31.832353506088257,200,122078,10.472058553695678,9110,152.76848808484468,49.8,93.24674519999999,679,122078,3,122078
-32.49469522476196,200,122554,11.57156626701355,9120,52.69454100256328,42.0,76.91516800000001,673,122554,3,122554
-33.29612400054932,200,123062,12.55807951450348,9130,77.57171057277702,43.2,67.37412739999999,667,123062,3,123062
-34.37919021606445,200,123390,12.681500639915466,9140,-1.4059730273788158,31.0,48.2602332,661,123390,3,123390
-35.45517133712769,200,123822,12.997140884399414,9150,76.74949094377095,41.0,80.70329160000001,656,123822,3,123822
-36.515863265991214,200,124192,14.47037887096405,9160,55.21758723459672,32.0,49.484069600000005,650,124192,3,124192
-37.01227077484131,200,124597,15.499601974487305,9170,73.03137461988445,44.0,74.0880952,645,124597,3,124597
-37.94290672302246,200,125042,15.486521558761597,9180,42.44227776465127,44.0,64.1544552,640,125042,3,125042
-38.93242057800293,200,125527,15.921451392173767,9190,50.118755751553415,42.8,65.11020020000001,635,125527,3,125527
-39.49683036804199,200,126001,16.14609244823456,9200,69.7476392675462,39.2,69.27805219999999,630,126001,3,126001
-40.15025367736816,200,126469,16.810891151428223,9210,75.73839470332098,43.0,62.114794800000006,625,126469,4,126469
-40.819863109588624,200,126998,17.588854784965516,9220,189.88973276103712,65.0,115.1888936,620,126998,4,126998
-41.545283489227295,200,127472,17.967809205055236,9230,79.62101020818885,52.0,79.266081,616,127472,4,127472
-42.07158863067627,200,127935,17.369440236091613,9240,1.617578418362763,49.4,38.873887,611,127935,4,127935
-42.58100126266479,200,128771,17.98505753517151,9250,49.63230484262364,59.4,95.31476419999998,608,128771,4,128771
-43.06355958938599,200,129379,17.806650071144105,9260,90.33605125196694,59.8,79.7117412,604,129379,4,129379
-43.82203851699829,200,130103,18.180683670043944,9270,129.5216705907678,86.4,104.494178,600,130103,4,130103
-44.25588844299316,200,130572,18.43567976474762,9280,78.52633317126799,49.6,70.79190120000001,571,130572,4,130572
-44.80952293395996,200,131132,18.788994717597962,9290,69.41845924583181,64.8,105.13060500000002,567,131132,4,131132
-45.28727502822876,200,131751,18.14419291973114,9300,70.36995818849641,65.2,115.490517,564,131751,4,131751
-45.49077392578125,200,132280,18.881824259757995,9310,81.23324273968247,58.0,102.21831320000001,561,132280,4,132280
-45.95280481338501,200,132806,18.76996618270874,9320,67.98581638242071,42.4,72.5491102,558,132806,4,132806
-46.44365283966064,200,133628,20.532345938682557,9330,186.09439527720272,98.8,142.03139679999998,555,133628,4,133628
-46.88321828842163,200,134478,19.599614930152892,9340,142.2002963842426,84.8,119.5618668,553,134478,4,134478
-47.15645193099976,200,135150,19.753840141296386,9350,96.12961564260729,46.8,75.1915334,550,135150,4,135150
-47.723577003479,200,135900,20.539045457839965,9360,127.86837388157228,61.4,110.0332612,548,135900,4,135900
-48.12328016281128,200,136582,20.18385500907898,9370,80.4685240384153,59.4,96.4771272,545,136582,4,136582
-48.64278293609619,200,137243,21.58024576187134,9380,76.69042864801007,76.0,114.4796984,543,137243,4,137243
-48.80362529754639,200,138296,20.414548025131225,9390,123.80614654474826,98.4,121.32313319999999,541,138296,4,138296
-49.21221811294556,200,138872,21.247765107154848,9400,167.90553295760145,60.8,107.7780258,538,138872,4,138872
-49.48571937561035,200,139697,20.08086081981659,9410,48.601039145588786,66.4,119.19831179999998,536,139697,5,139697
-49.94497987747192,200,140438,20.352211837768554,9420,56.621446372665545,89.4,101.88763119999999,534,140438,5,140438
-50.148869304656984,200,141199,22.002610673904417,9430,134.8883703067004,56.2,109.44719679999999,494,141199,5,141199
-50.45377830505371,200,141822,21.756891498565675,9440,72.35136301392549,53.0,97.5596796,492,141822,5,141822
-50.975288772583006,200,142820,21.460181374549865,9450,167.01149225812708,93.6,156.35625579999999,491,142820,5,142820
-51.694546451568606,200,143482,21.345409450531005,9460,87.82675825272136,58.2,104.7053114,489,143482,5,143482
-51.84122314453125,200,144211,22.065868782997132,9470,80.65894165623291,71.6,95.52883239999998,487,144211,5,144211
-52.021932163238525,200,145223,20.9160657787323,9480,178.71690133818203,103.8,159.2846362,486,145223,5,145223
-52.28730909347534,200,146003,21.881875305175782,9490,224.1202539304337,91.0,157.8809734,485,146003,5,146003
-52.601752281188965,200,146749,21.999122314453125,9500,148.3457753809062,79.2,158.78332799999998,483,146749,5,146749
-53.15189661026001,200,147350,22.12902958869934,9510,69.40058103588477,55.8,111.42607439999999,481,147350,5,147350
-53.30677946090698,200,148147,22.696890439987182,9520,180.88784208530902,97.0,146.990176,480,148147,5,148147
-53.68737213134766,200,149126,22.016958260536192,9530,76.71213123831255,77.8,118.46380919999999,479,149126,5,149126
-54.134073886871334,200,149840,23.07570556163788,9540,140.78206753632588,73.6,121.402802,478,149840,5,149840
-54.238833618164065,200,150708,22.43318626880646,9550,84.7498156042258,103.2,105.27992300000001,457,150708,5,150708
-54.80671840667725,200,151574,23.40041482925415,9560,137.53463859819684,73.8,134.25620199999997,456,151574,5,151574
-54.86537401199341,200,152653,23.67817759037018,9570,105.37429785752973,112.4,153.92316879999998,456,152653,5,152653
-55.28008569717407,200,154039,22.26506178379059,9580,221.20215373246032,158.8,232.40664540000003,456,154039,5,154039
-55.42135505676269,200,155245,23.136011953353883,9590,191.03286952751938,100.8,170.687925,456,155245,5,155245
-55.62976209640503,200,156572,22.931027040481567,9600,195.4025371107492,115.0,207.7811142,456,156572,5,156572
-56.23698595046997,200,157794,24.32279318332672,9610,193.18516952895988,142.2,176.770779,455,157794,6,157794
-56.27127759933472,200,159289,24.521161398887635,9620,209.03404680514058,166.2,181.3108818,455,159289,6,159289
-56.42932708740234,200,160563,25.21393870830536,9630,187.08171971378846,138.6,151.6760086,455,160563,6,160563
-56.949400806427,200,161443,24.86554609775543,9640,169.1940824643752,96.0,176.554911,438,161443,6,161443
-57.246122646331784,200,162911,24.112617897987366,9650,203.63438430945618,135.8,204.38120859999998,438,162911,6,162911
-57.65267526626587,200,164100,25.996736812591553,9660,182.9643123399778,79.6,130.5944834,438,164100,6,164100
-58.16156650543213,200,165554,23.701165370941162,9670,211.6008162240849,136.4,220.61123319999996,439,165554,6,165554
-58.125905170440674,200,166734,23.569963092803956,9680,207.51695971037563,101.4,150.507876,439,166734,6,166734
-58.18643611907959,200,167892,24.081985387802124,9690,37.87395212958454,98.6,129.95071560000002,438,167892,6,167892
-58.37578039169311,200,169422,23.64236780643463,9700,225.73710477880007,157.6,218.60642199999998,439,169422,6,169422
-58.89150089263916,200,170478,24.419380598068237,9710,246.3147938350927,108.8,165.2510818,439,170478,6,170478
-59.12030158996582,200,171669,25.16765137195587,9720,165.31280795673675,101.0,161.2485958,422,171669,6,171669
-59.00942527770996,200,172672,24.44364956855774,9730,180.29273786096084,104.2,195.3717996,421,172672,6,172672
-59.53373296737671,200,173756,24.250239658355714,9740,209.54304690140003,98.8,180.65813340000003,421,173756,6,173756
-59.26662929534912,200,174813,23.04969139099121,9750,128.7994207080254,107.4,190.9152214,421,174813,6,174813
-59.89059768676758,200,175823,23.20449134349823,9760,200.52621635303686,108.2,201.7249462,421,175823,6,175823
-59.70047618865967,200,176728,24.15614833831787,9770,184.1207033692283,98.8,192.0542242,420,176728,6,176728
-59.939677448272704,200,177715,24.516606402397155,9780,175.13554352992702,91.2,166.4435884,420,177715,6,177715
-59.853479347229005,200,178729,22.960819931030272,9790,251.67358412017035,119.6,208.27710319999997,420,178729,6,178729
-60.052776889801024,200,179672,23.341362161636354,9800,165.96578056159476,99.4,159.748598,419,179672,6,179672
-60.61179027557373,200,180905,23.747104272842407,9810,217.03897621710814,134.8,176.59682980000002,405,180905,7,180905
-60.74485862731934,200,181948,24.08351420879364,9820,178.08892120849472,96.6,184.799739,404,181948,7,181948
-61.048185424804686,200,182929,24.49786506652832,9830,125.97104163882514,94.6,150.03982960000002,404,182929,7,182929
-60.907571697235106,200,184127,23.742299437522888,9840,73.57384913049614,118.2,166.0386546,404,184127,7,184127
-61.4424520111084,200,185249,23.97864317893982,9850,122.48337038158033,130.8,131.3107922,404,185249,7,185249
-61.89128379821777,200,186589,24.765840735435486,9860,174.28724075269182,142.4,161.18972660000003,405,186589,7,186589
-62.05191919326782,200,188036,24.55216853141785,9870,163.4018817553279,143.8,157.5333506,405,188036,7,188036
-62.451112289428714,200,189194,25.678890113830565,9880,200.56681119200363,112.0,179.05922200000003,405,189194,7,189194
-62.42436807632446,200,190174,25.076679611206053,9890,22.45139446709672,99.0,124.39677980000002,405,190174,7,190174
-62.657796478271486,200,191471,24.26060362815857,9900,220.08410709656002,115.0,182.7917244,394,191471,7,191471
-63.02508304595947,200,192619,23.896467299461364,9910,154.25773124948898,129.4,165.597416,394,192619,7,192619
-63.41771724700928,200,193870,25.318361597061156,9920,187.52970781254052,108.8,204.1464214,394,193870,7,193870
-63.32855072021484,200,194851,24.335866341590883,9930,169.85470827357724,100.0,158.0129974,394,194851,7,194851
-63.97875783920288,200,195949,25.104527378082274,9940,164.02113001181021,109.8,168.3772222,394,195949,7,195949
-63.84109972000122,200,196822,24.227866182327272,9950,197.49928479686574,91.8,159.83854839999998,394,196822,7,196822
-64.20365690231323,200,197940,24.266826725006105,9960,180.98384597793236,108.8,199.0938506,394,197940,7,197940
-64.47674411773681,200,198894,24.589839334487916,9970,178.2348450920273,90.8,190.4582116,393,198894,7,198894
-64.3902660369873,200,200012,25.462777948379518,9980,22.726331989210557,105.0,166.9859648,394,200012,7,200012
-65.06953073501587,200,201209,25.81495991706848,9990,225.9766365578605,110.2,181.56099039999998,381,201209,7,201209
-65.26845628738403,200,202158,25.18028230190277,10000,182.0718696158175,89.8,173.71412500000002,381,202158,7,202158
-65.27198781967164,200,203075,24.68932542324066,10010,199.95631763404498,93.4,184.38406879999997,380,203075,8,203075
-65.77238668441773,200,204164,24.056709051132202,10020,212.07239464182715,107.0,214.22367560000004,381,204164,8,204164
-66.17357442855835,200,205416,26.245368123054504,10030,221.95618962298872,151.6,252.91072519999997,381,205416,8,205416
-66.29676801681518,200,206459,25.09055691719055,10040,196.62927637981048,105.2,198.26600960000002,381,206459,8,206459
-66.4641947364807,200,207659,27.36673279762268,10050,222.8826350028556,123.2,200.38770879999998,381,207659,8,207659
-66.73943681716919,200,208724,25.659413599967955,10060,174.6706569718682,108.6,213.0867496,381,208724,8,208724
-67.15336915969849,200,209742,23.57548893928528,10070,218.3894274667057,101.2,200.6786206,381,209742,8,209742
-67.54066143035888,200,210747,25.075157632827757,10080,155.47015154425603,98.0,145.2577918,371,210747,8,210747
-67.74782135009765,200,211877,23.973080582618714,10090,227.95841531637873,124.6,211.61097600000002,371,211877,8,211877
-67.42192388534546,200,212856,25.259300575256347,10100,29.269066746576346,102.6,153.7422862,371,212856,8,212856
-67.3567074394226,200,213941,24.61906632900238,10110,151.4329394570138,115.0,214.62394880000002,371,213941,8,213941
-68.20363357543945,200,215102,24.13873565196991,10120,248.30692630632194,135.6,226.1864266,372,215102,8,215102
-68.27579807281494,200,216186,24.303268961906433,10130,193.23852194835155,116.2,208.9738024,372,216186,8,216186
-68.44277252197266,200,217322,24.8532261800766,10140,236.7053410118333,120.6,217.8627512,372,217322,8,217322
-68.64943588256835,200,218492,24.34165108680725,10150,27.96265919333164,103.2,169.20587920000003,372,218492,8,218492
-68.67801155090332,200,219464,24.888635935783388,10160,214.96290728915963,98.6,198.56091859999998,372,219464,8,219464
-68.9527938079834,200,220563,25.248214025497436,10170,216.58304365036153,116.8,197.1988948,372,220563,8,220563
-69.02635774612426,200,221470,25.500597577095032,10180,198.6811128408665,80.6,164.9383014,362,221470,8,221470
-69.27414161682128,200,222584,25.124156517982485,10190,188.93776328537626,100.0,180.7761438,362,222584,8,222584
-69.71133430480957,200,223657,25.612675614356995,10200,248.3800891762119,117.2,218.87719260000003,362,223657,8,223657
-69.54399250030518,200,224931,25.245108890533448,10210,163.09564133925699,131.2,150.9873304,363,224931,9,224931
-69.77887767791748,200,226142,25.146048669815062,10220,203.73365926887305,113.0,201.686398,363,226142,9,226142
-70.08883987426758,200,227359,25.092748622894288,10230,199.7785949099963,156.8,226.71095800000003,363,227359,9,227359
-70.47253520965576,200,228357,27.352406435012817,10240,54.60927659406986,90.0,108.4506224,363,228357,9,228357
-70.76386264801026,200,229517,25.069303760528566,10250,233.09573231271088,131.8,229.27743760000004,364,229517,9,229517
-70.97196269989014,200,230596,25.288962063789366,10260,259.282845277371,112.2,222.05509500000002,356,230596,9,230596
-71.07803638458252,200,231750,24.8812264585495,10270,246.607660485855,116.6,214.30176140000003,356,231750,9,231750
-71.12397411346436,200,232844,25.489204692840577,10280,223.09383038723587,118.8,230.66397700000002,356,232844,9,232844
-71.57481056213379,200,234022,24.473208746910096,10290,226.03414599937307,95.4,169.7878136,356,234022,9,234022
-71.39595989227296,200,235334,26.488901081085206,10300,45.02671644809306,122.0,173.94256860000002,357,235334,9,235334
-71.56593452453613,200,236476,26.2762033367157,10310,247.78057739283736,120.0,241.23854180000004,357,236476,9,236476
-72.08355800628662,200,237716,25.763481793403624,10320,196.44638505017977,139.2,229.692956,357,237716,9,237716
-71.67548755645753,200,238668,25.592959775924683,10330,193.89411516042176,96.2,179.6385988,357,238668,9,238668
-72.48270961761474,200,239839,24.235282316207886,10340,46.05194230778528,116.0,144.0657716,358,239839,9,239839
-72.1339211654663,200,240917,25.71936688423157,10350,220.90967809761966,103.8,190.7560878,350,240917,9,240917
-73.04999359130859,200,242212,24.95154936313629,10360,235.74793819547233,122.4,232.88346220000003,351,242212,9,242212
-72.96776893615723,200,243496,25.738491048812865,10370,229.55783321807337,137.0,209.2773178,351,243496,9,243496
-72.77797130584717,200,244648,25.001457028388977,10380,223.99634723095576,120.2,202.18818100000001,351,244648,9,244648
-72.82079875946044,200,245866,26.057673387527466,10390,190.23504081964717,130.0,223.1708718,352,245866,9,245866
-73.37515811920166,200,246924,26.18344861984253,10400,258.98366491251016,104.8,176.9739846,352,246924,9,246924
-72.81134502410889,200,247941,25.432784180641175,10410,252.38436450910922,97.2,193.1641266,352,247941,10,247941
-73.41657886505126,200,249161,26.02163889884949,10420,234.6866172273774,113.0,220.68682600000002,352,249161,10,249161
-73.42106494903564,200,250462,24.50657252788544,10430,280.01611973060443,132.2,255.63247499999997,352,250462,10,250462
-73.3940701675415,200,251709,25.56879331588745,10440,260.47616069079896,134.4,210.7203592,346,251709,10,251709
-73.26641132354736,200,253023,24.91556731700897,10450,240.8911587736704,116.2,186.79552999999999,347,253023,10,253023
-73.81817607879638,200,254323,26.02063349723816,10460,261.90613190248143,137.2,231.82861319999998,347,254323,10,254323
-73.89072429656983,200,255581,25.613239917755127,10470,217.46337617753406,123.0,247.8623084,347,255581,10,255581
-74.15823188781738,200,256889,26.584325742721557,10480,219.23350651656196,140.6,248.62040819999999,348,256889,10,256889
-74.35381095886231,200,257989,25.489364895820618,10490,309.36019811236486,115.6,226.29377300000002,348,257989,10,257989
-73.80937076568604,200,259362,24.75544062614441,10500,214.58315784592372,154.2,232.34520159999997,348,259362,10,259362
-74.82584941864013,200,260550,25.309186763763428,10510,306.51536983967856,123.0,206.84573099999997,349,260550,10,260550
-74.494496383667,200,261778,25.863134598731996,10520,222.94585317939715,110.0,210.75787180000003,342,261778,10,261778
-74.69641227722168,200,262957,26.240812849998473,10530,196.3932598372503,125.6,151.1454948,342,262957,10,262957
-74.93597110748291,200,264194,25.295915532112122,10540,177.11740639339732,106.0,151.945744,342,264194,10,264194
-75.0026615524292,200,265464,25.38826059818268,10550,175.91379105713077,128.8,187.2572644,343,265464,10,265464
-75.35913722991944,200,266512,26.520851769447326,10560,207.0722819287458,100.8,177.81495759999999,343,266512,10,266512
-75.30552909851075,200,267803,24.840069980621337,10570,236.14102556564237,127.8,191.49104859999997,343,267803,10,267803
-75.21833724975586,200,269027,24.925330410003664,10580,287.4562021200385,141.8,270.8220352,343,269027,10,269027
-75.60339179992675,200,270250,26.242818846702576,10590,304.8695935619134,137.0,271.0638862,344,270250,10,270250
-75.60795776367188,200,271470,26.972755212783813,10600,262.3434911709263,125.4,189.12918399999998,338,271470,10,271470
-75.75707302093505,200,272820,26.48771291732788,10610,207.2949591825936,145.8,173.22983159999998,338,272820,11,272820
-75.34976634979247,200,274320,25.312152552604676,10620,360.93172502518917,181.0,327.897361,339,274320,11,274320
-75.72967872619628,200,275839,27.524397706985475,10630,307.2559749925392,130.6,254.1871788,339,275839,11,275839
-75.90218009948731,200,277078,26.575009837150574,10640,67.41647203549275,136.6,198.6770684,339,277078,11,277078
-76.19503749847412,200,278376,25.700029850006104,10650,256.9696983770072,149.6,255.8773706,340,278376,11,278376
-75.70927139282226,200,279408,27.006561512947084,10660,62.717064668426474,103.0,125.72600960000003,340,279408,11,279408
-76.35792388916016,200,280783,27.1519420003891,10670,255.39168104426165,130.2,237.5557448,333,280783,11,280783
-76.34822341918945,200,281979,25.81865038871765,10680,247.650956009329,104.4,170.2451078,334,281979,11,281979
-76.09639686584472,200,283294,27.927467975616455,10690,34.50711827898324,139.6,258.7343862,334,283294,11,283294
-76.42277389526367,200,284923,27.724224038124085,10700,338.9153468138047,164.6,299.0030546,335,284923,11,284923
-76.85595394134522,200,286116,27.166041603088377,10710,241.81614952191993,138.6,281.7766304,335,286116,11,286116
-76.53926662445069,200,287345,26.32121397972107,10720,218.6551640984053,119.0,156.6211006,335,287345,11,287345
-76.5746675491333,200,288489,26.683472919464112,10730,262.3302260206534,116.0,195.2329752,336,288489,11,288489
-76.81753887176514,200,289892,28.238337421417235,10740,245.39347353655864,133.4,259.09168579999994,336,289892,11,289892
-76.99487937927246,200,291179,27.068743457794188,10750,176.2845047472494,107.0,181.40634200000002,330,291179,11,291179
-77.26855178833007,200,292407,26.524423117637635,10760,54.22034208836651,135.6,173.2967696,330,292407,11,292407
-77.25303005218505,200,293681,27.04197922706604,10770,75.03655553002885,151.0,245.41312280000002,331,293681,11,293681
-77.23427810668946,200,294669,26.954255800247193,10780,230.77068714026944,90.6,183.75029220000002,331,294669,11,294669
-77.30547763824462,200,295767,29.17280834674835,10790,205.12814030924253,121.8,241.6349042,331,295767,11,295767
-77.3691446685791,200,297131,28.361305022239684,10800,192.52455486740726,145.4,199.02503059999998,331,297131,11,297131
-77.0037106704712,200,298342,28.958763942718505,10810,227.85636294389505,113.0,228.31685899999997,332,298342,12,298342
-77.36238590240478,200,299440,28.788517704010008,10820,252.80837098583999,114.0,208.22016100000002,332,299440,12,299440
-77.58884799957275,200,300498,27.946703033447264,10830,153.63845079416367,93.2,189.1938916,326,300498,12,300498
-77.45435028076172,200,301775,29.810302324295044,10840,187.34087326183726,113.6,248.7185372,326,301775,12,301775
-77.532209815979,200,303255,27.889457483291626,10850,335.28857152468703,141.2,282.18601079999996,327,303255,12,303255
-77.63924377441407,200,304515,27.32208426952362,10860,262.6880492223511,130.0,256.4902804,327,304515,12,304515
-77.52285175323486,200,305939,28.150668869018556,10870,216.84305412963553,164.8,278.61009,328,305939,12,305939
-77.81616348266601,200,307265,27.751767988204957,10880,320.3184180814532,132.4,219.0558356,328,307265,12,307265
-77.85023220062256,200,308748,27.574612426757813,10890,269.4181512704364,162.8,273.34712759999996,329,308748,12,308748
-77.58763584136963,200,310335,28.042849617004393,10900,316.96933707195114,169.0,275.964954,329,310335,12,310335
-77.46831161499023,200,312012,27.09272599697113,10910,255.6974411259791,190.8,247.6594514,324,312012,12,312012
-77.67998840332031,200,313529,27.701922841072083,10920,200.9223576892902,136.6,257.9245656,325,313529,12,313529
-77.47987541198731,200,314913,27.11301160812378,10930,237.00759160196628,157.4,241.58899639999998,325,314913,12,314913
-77.92133766174317,200,316347,27.72658932685852,10940,263.2668652031863,161.4,210.7357766,326,316347,12,316347
-77.56569145202637,200,317631,27.764489269256593,10950,197.6289943038683,115.4,242.21073940000002,326,317631,12,317631
-77.81239723205566,200,319056,28.872735691070556,10960,205.17690088862267,127.4,243.14540459999998,326,319056,12,319056
-77.82472789764404,200,320759,27.81949546813965,10970,275.21721712939285,156.2,281.04728459999995,327,320759,12,320759
-77.87686672210694,200,322140,29.06043776512146,10980,297.5365219097408,162.2,292.44752559999995,323,322140,12,322140
-77.78695323944092,200,323554,28.579712862968446,10990,178.86289065957357,140.4,249.15639800000002,323,323554,12,323554
-78.4176766204834,200,325168,27.908093056678773,11000,177.41082172550588,164.6,219.2133566,324,325168,12,325168
-78.25034614562988,200,326643,27.91881287097931,11010,195.20999296213415,160.8,218.82887879999998,324,326643,13,326643
-78.27380207061768,200,327881,27.829752378463745,11020,194.62212253323386,140.2,246.2240624,324,327881,13,327881
-77.94262058258056,200,329439,27.38273066997528,11030,152.27236307900318,145.0,284.0267398,325,329439,13,329439
-78.52299476623536,200,330856,27.836848068237305,11040,236.8151434021101,160.2,247.39064320000003,320,330856,13,330856
-78.65538677215577,200,332409,28.413528704643248,11050,130.0239428962041,137.8,251.458227,321,332409,13,332409
-78.50780879974366,200,333512,27.535181093215943,11060,132.16225645962888,104.2,180.9175726,321,333512,13,333512
-78.56515468597412,200,334942,27.621738448143006,11070,209.2867877450658,131.8,262.62774099999996,321,334942,13,334942
-78.80645278930665,200,336252,28.443872213363647,11080,232.87258446035403,140.2,259.24440799999996,322,336252,13,336252
-78.59699741363525,200,337561,27.680533399581908,11090,128.08216224131712,94.8,156.68651580000002,322,337561,13,337561
-78.34011451721192,200,339001,27.5774955034256,11100,258.60042242882787,152.0,261.7953272,323,339001,13,339001
-78.61161529541016,200,340348,27.320692925453187,11110,302.89083320825404,138.4,252.180316,323,340348,13,340348
-78.85298732757569,200,341683,27.690610485076903,11120,185.11512226899848,134.2,232.0438732,319,341683,13,341683
-78.4897354888916,200,343190,27.785436606407167,11130,124.46134396745651,158.8,244.6305898,320,343190,13,343190
-78.87798740386962,200,344652,28.936832995414733,11140,327.84898140378226,161.0,290.3959774,320,344652,13,344652
-79.10613201141358,200,346138,28.359289178848268,11150,336.5917546806188,144.8,283.1825178,321,346138,13,346138
-79.20849620819092,200,347724,29.00924575805664,11160,154.71797594819344,152.4,261.03404739999996,321,347724,13,347724
