actor_loss,adjusted_no_steps,buffer_size,critic_loss,episode_num,episode_reward,eplenmean,eprewmean,fps,nupdates,sampling_loop,total_timesteps
0.9975873965483445,39,30129,0.00019407682049906073,690,-1.6224395456650011,39.0,-1.62244,108,30129,50,30129
0.9720248728990555,48,30542,0.00019889132545358734,700,-1.1110010990570662,48.0,-1.111001,109,30542,51,30542
0.9682432982054624,44,30963,0.0002342784163457426,710,-1.183111222814908,44.0,-1.183111,109,30963,52,30963
0.9967015458316337,41,31371,0.00014367663926550004,720,-1.3287973146307674,41.0,-1.328797,110,31371,53,31371
0.9980073760195476,41,31790,0.0002552761748452989,730,-1.3251894357818237,41.0,-1.325189,111,31790,54,31790
0.9694680482149124,40,32196,0.00014860069168207702,740,-1.603432760385114,40.0,-1.603433,112,32196,55,32196
0.9908735461351348,41,32610,0.00020856846148068677,750,-1.29960398734316,41.0,-1.299604,112,32610,56,32610
0.9840206618004657,47,33036,0.00016351144168243566,760,-1.1396272045096634,47.0,-1.139627,113,33036,57,33036
0.9673621565103531,40,33445,0.0002682073920368566,770,-1.6250997449324804,40.0,-1.6251,114,33445,58,33445
0.9637485912867955,42,33858,0.000195657642290739,780,-1.3377622108891147,42.0,-1.337762,115,33858,59,33858
0.9658836411393207,46,34273,0.00027297233622369316,790,-1.1622547416155227,46.0,-1.162255,115,34273,60,34273
0.987039477397234,39,34683,0.00019435055321828724,800,-1.6224395456650011,39.0,-1.62244,116,34683,61,34683
0.9845974537042471,39,35102,0.0002684402865363667,810,-1.6224395456650011,39.0,-1.62244,117,35102,62,35102
0.9861596124928173,41,35507,0.000208486099415118,820,-1.3327391150199732,41.0,-1.332739,117,35507,63,35507
0.9622402516278353,44,35925,0.00043557402783666146,830,-1.2000197149535887,44.0,-1.20002,118,35925,64,35925
0.9842321719878759,39,36331,0.00021100807591723517,840,-1.6224395456650011,39.0,-1.62244,118,36331,65,36331
0.9603778719902039,40,36742,0.000292930074101605,850,-1.6071119872709971,40.0,-1.607112,119,36742,66,36742
0.9613184758595058,42,37154,0.00023865879484219477,860,-1.340870626238877,42.0,-1.340871,120,37154,67,37154
0.9821530091456878,39,37571,0.00029850013901849685,870,-1.6224395456650011,39.0,-1.62244,120,37571,68,37571
0.9812350680188435,41,37992,0.000370593564251222,880,-1.3513106634053185,41.0,-1.351311,121,37992,69,37992
0.979325178192883,41,38414,0.0001758597093767759,890,-1.323774382903024,41.0,-1.323774,122,38414,70,38414
0.9821573495864868,39,38824,0.00036369825979002204,900,-1.6206110582346156,39.0,-1.620611,122,38824,71,38824
0.9481626600027084,40,39244,0.0004679860972828465,910,-1.6248796112184416,40.0,-1.62488,123,39244,72,39244
0.9669113856990162,41,39647,0.00040771349999775384,920,-1.334272083649994,41.0,-1.334272,123,39647,73,39647
0.9538156569004059,40,40058,0.0001741858044624678,930,-1.4375398960521237,40.0,-1.43754,103,40058,74,40058
0.9485083729028702,40,40465,0.00016573466746194754,940,-1.6167100201690632,40.0,-1.61671,104,40465,75,40465
0.9491476064378565,44,40869,0.0002834273079563652,950,-1.202716588258243,44.0,-1.202717,105,40869,76,40869
0.967086656888326,45,41282,0.0004733761504111398,960,-1.185260230761086,45.0,-1.18526,105,41282,77,41282
0.9744955087319399,39,41692,0.0003503594142295277,970,-1.6224395456650011,39.0,-1.62244,106,41692,78,41692
0.9731088265394553,39,42098,0.00022505682322960824,980,-1.6224395456650011,39.0,-1.62244,106,42098,79,42098
0.9449637163253057,42,42529,0.00021849482419340695,990,-1.3258583846539258,42.0,-1.325858,107,42529,80,42529
0.9685695578412312,41,42947,0.000255472006002248,1000,-1.373365046673519,41.0,-1.373365,107,42947,81,42947
0.9473295580773127,42,43369,0.0004398801202547648,1010,-1.342708065514088,42.0,-1.342708,108,43369,82,43369
0.9687739580105512,39,43788,0.00019239892273430879,1020,-1.6224395456650011,39.0,-1.62244,109,43788,83,43788
0.9493646377866919,44,44203,0.00032354231503135947,1030,-1.1694527845268965,44.0,-1.169453,109,44203,84,44203
0.9721959015218223,41,44622,0.00043033984814140174,1040,-1.3245638343692772,41.0,-1.324564,110,44622,85,44622
0.9488296281723749,42,45030,0.00024003180806175806,1050,-1.348766321375439,42.0,-1.348766,110,45030,86,45030
0.9469360560178757,40,45440,0.0003038863153051352,1060,-1.581393114042795,40.0,-1.581393,111,45440,87,45440
0.9699821181413604,41,45856,0.00019616285507942027,1070,-1.3259241479977282,41.0,-1.325924,111,45856,88,45856
0.96948691820487,39,46264,0.0002854716574522452,1080,-1.6224395456650011,39.0,-1.62244,112,46264,89,46264
0.9455128772692247,44,46677,0.0004213198309034024,1090,-1.1680021896917605,44.0,-1.168002,112,46677,90,46677
0.9737311223658119,41,47081,0.00029498058468495244,1100,-1.340819870666928,41.0,-1.34082,113,47081,91,47081
0.9727305755382631,41,47489,0.0002913902307471556,1110,-1.2976452557413762,41.0,-1.297645,113,47489,92,47489
0.9477260682893835,46,47914,0.0003734766780879632,1120,-1.1338980832515557,46.0,-1.133898,114,47914,93,47914
0.9732940135857998,39,48326,0.00029992445921286557,1130,-1.6224395456650011,39.0,-1.62244,114,48326,94,48326
0.9718079741408185,41,48736,0.0004340281643302793,1140,-1.306592794534663,41.0,-1.306593,115,48736,95,48736
0.9746479377513979,41,49147,0.0005150896940016892,1150,-1.2623797218160706,41.0,-1.26238,115,49147,96,49147
0.9724709926507412,39,49558,0.00037374720350504876,1160,-1.6224395456650011,39.0,-1.62244,116,49558,97,49558
0.9487712003967979,44,49966,0.00019977933069722812,1170,-1.183465520503605,44.0,-1.183466,116,49966,98,49966
0.972941468401653,41,50383,0.00046526506917960033,1180,-1.325791399001315,41.0,-1.325791,102,50383,99,50383
0.9705414215723673,45,50810,0.00026630722439020045,1190,-1.2055586159955094,45.0,-1.205559,102,50810,100,50810
0.9462959014851114,46,51231,0.0007244906579296145,1200,-1.1396226371370957,46.0,-1.139623,102,51231,101,51231
0.9446022570133209,40,51652,0.00042327575320086905,1210,-1.405002723708749,40.0,-1.405003,103,51652,102,51652
0.9723133490635798,39,52068,0.0003542066309213017,1220,-1.6224395456650011,39.0,-1.62244,103,52068,103,52068
0.9460970669984817,40,52489,0.0005589419626630843,1230,-1.5900427725710033,40.0,-1.590043,104,52489,104,52489
0.974987295957712,39,52893,0.00034780205169226974,1240,-1.6224395456650011,39.0,-1.62244,104,52893,105,52893
0.97378876270392,39,53299,0.00030421279893161205,1250,-1.6224395456650011,39.0,-1.62244,105,53299,106,53299
0.9727796210183037,45,53710,0.00026800439809449017,1260,-1.2186297661435381,45.0,-1.21863,105,53710,107,53710
0.9720237167870126,41,54107,0.00041655082221529104,1270,-1.3686694972707745,41.0,-1.368669,106,54107,108,54107
0.9524563706439474,46,54518,0.00044976236392318714,1280,-1.1310814424393758,46.0,-1.131081,106,54518,109,54518
0.9771811167399088,39,54933,0.00027104794832830055,1290,-1.6224395456650011,39.0,-1.62244,106,54933,110,54933
0.9759358487478117,41,55361,0.00047651647800216223,1300,-1.3331193508794312,41.0,-1.333119,107,55361,111,55361
0.9742562251213269,39,55772,0.00031650472709980723,1310,-1.6224395456650011,39.0,-1.62244,107,55772,112,55772
0.9768603952919565,41,56188,0.00022568733597503658,1320,-1.3925172839021833,41.0,-1.392517,108,56188,113,56188
0.9559911400079727,40,56589,0.00027495395625010133,1330,-1.6383204939947462,40.0,-1.63832,108,56589,114,56589
0.9511700556391761,42,57015,0.00033062495675126443,1340,-1.2881075166736502,42.0,-1.288108,108,57015,115,57015
0.9761485289304684,39,57420,0.00029702339312419866,1350,-1.6224395456650011,39.0,-1.62244,109,57420,116,57420
0.9750395952126919,39,57836,0.00037190260758133937,1360,-1.6224395456650011,39.0,-1.62244,109,57836,117,57836
0.9490855097770691,40,58248,0.0002598556729935808,1370,-1.4006890285796545,40.0,-1.400689,110,58248,118,58248
0.983663442658215,41,58662,0.0002569123973399855,1380,-1.298128458544612,41.0,-1.298128,110,58662,119,58662
0.9739793233382397,39,59074,0.000491871894038736,1390,-1.6224395456650011,39.0,-1.62244,111,59074,120,59074
0.9735807790988829,41,59477,0.00031672037105791545,1400,-1.2888286376551044,41.0,-1.288829,111,59477,121,59477
0.9789407192132412,39,59885,0.0003530433295497623,1410,-1.6224395456650011,39.0,-1.62244,111,59885,122,59885
0.9768372134464544,41,60302,0.0004295895103984172,1420,-1.3644014965832336,41.0,-1.364401,100,60302,123,60302
0.975648161692497,39,60711,0.00030706113783451606,1430,-1.6224395456650011,39.0,-1.62244,100,60711,124,60711
0.9777691455987784,39,61124,0.0005464358975400384,1440,-1.6071995155239713,39.0,-1.6072,101,61124,125,61124
0.9762356372979971,39,61537,0.0004108794337998216,1450,-1.6073786290061995,39.0,-1.607379,101,61537,126,61537
0.9735164764599923,39,61938,0.00048735925706867606,1460,-1.6224395456650011,39.0,-1.62244,101,61938,127,61938
0.9788040228379078,39,62347,0.0003532288026643726,1470,-1.6224395456650011,39.0,-1.62244,102,62347,128,62347
0.9758355403557802,39,62757,0.00037710949254687876,1480,-1.6180826335583407,39.0,-1.618083,102,62757,129,62757
0.9704715798540813,41,63171,0.0002746508877707373,1490,-1.3442475271253853,41.0,-1.344248,102,63171,130,63171
0.9493263136772883,42,63583,0.00027431366158582805,1500,-1.3938878059079332,42.0,-1.393888,103,63583,131,63583
0.9531173166774568,42,64005,0.0002589761896247399,1510,-1.3301832207002808,42.0,-1.330183,103,64005,132,64005
0.9682952471268482,39,64410,0.0003237354771371405,1520,-1.6064732738253142,39.0,-1.606473,103,64410,133,64410
0.9716704938469863,41,64825,0.00036666425095484935,1530,-1.3506973505447168,41.0,-1.350697,104,64825,134,64825
0.9479631364345551,40,65235,0.00028095134694012814,1540,-1.3701268603059935,40.0,-1.370127,104,65235,135,65235
0.9487882178762684,46,65645,0.00033844976006430045,1550,-1.1408157028324752,46.0,-1.140816,105,65645,136,65645
0.9479279897429727,44,66064,0.0004963800430149687,1560,-1.171005515127821,44.0,-1.171006,105,66064,137,66064
0.9482266747433207,46,66472,0.0002761281376360389,1570,-1.156179085781449,46.0,-1.156179,105,66472,138,66472
0.9707285747295473,41,66889,0.0009482105251219942,1580,-1.3883191327246895,41.0,-1.388319,106,66889,139,66889
0.9505747646093369,40,67300,0.000493171182461083,1590,-1.533449238286108,40.0,-1.533449,106,67300,140,67300
0.9724518152383658,39,67704,0.0003796745019290262,1600,-1.6224395456650011,39.0,-1.62244,106,67704,141,67704
0.9745525674122136,41,68120,0.0004352366157080524,1610,-1.35006322143082,41.0,-1.350063,107,68120,142,68120
0.9703922804365767,47,68542,0.0003472351415845704,1620,-1.13907590384263,47.0,-1.139076,107,68542,143,68542
0.9499631285667419,40,68957,0.0003217840680008521,1630,-1.6260276832496232,40.0,-1.626028,107,68957,144,68957
0.9477756749028745,46,69369,0.0002944285677032262,1640,-1.1497935456741835,46.0,-1.149794,108,69369,145,69369
0.9719727986898178,39,69783,0.0002923909401616607,1650,-1.6224395456650011,39.0,-1.62244,108,69783,146,69783
0.9692086592698709,39,70198,0.00038053352797690494,1660,-1.6224395456650011,39.0,-1.62244,99,70198,147,70198
0.9727048384837615,39,70613,0.00027256823765734833,1670,-1.6224395456650011,39.0,-1.62244,99,70613,148,70613
0.9462451520173446,46,71018,0.00041209981788162384,1680,-1.1379417244839194,46.0,-1.137942,99,71018,149,71018
0.9493659003214403,44,71432,0.00032732439450972544,1690,-1.2006299170839934,44.0,-1.20063,100,71432,150,71432
0.9491407948991527,46,71851,0.0003693603148744644,1700,-1.1017930482178053,46.0,-1.101793,100,71851,151,71851
0.9500132650136948,40,72261,0.0006836153650510823,1710,-1.3788514820257398,40.0,-1.378851,100,72261,152,72261
0.9713061772860013,39,72682,0.00029536856872698245,1720,-1.6224395456650011,39.0,-1.62244,101,72682,153,72682
0.9725449434140834,41,73088,0.00042617606054480393,1730,-1.3343161689103429,41.0,-1.334316,101,73088,154,73088
0.9767199609337783,41,73490,0.0003181431118097929,1740,-1.312165048708777,41.0,-1.312165,101,73490,155,73490
0.9756646003478613,39,73900,0.0004969734328392989,1750,-1.6224395456650011,39.0,-1.62244,102,73900,156,73900
0.9794191611118805,39,74302,0.00033393891480488656,1760,-1.6224395456650011,39.0,-1.62244,102,74302,157,74302
0.9731132128299811,39,74719,0.00033188890068767924,1770,-1.6224395456650011,39.0,-1.62244,102,74719,158,74719
0.9544858366250992,40,75126,0.0004269454097084235,1780,-1.6299458386975136,40.0,-1.629946,103,75126,159,75126
0.9501013046219235,42,75538,0.0005918234899235401,1790,-1.2848156404763156,42.0,-1.284816,103,75538,160,75538
0.9504565081813119,44,75957,0.00043881271366527386,1800,-1.2005198681699345,44.0,-1.20052,103,75957,161,75957
0.9736029734978309,39,76357,0.00034215294670922536,1810,-1.6224395456650011,39.0,-1.62244,104,76357,162,76357
0.951701177203137,46,76772,0.00036768284537728226,1820,-1.1530626817375274,46.0,-1.153063,104,76772,163,76772
0.97513768917475,39,77177,0.00045344298399495293,1830,-1.6224395456650011,39.0,-1.62244,104,77177,164,77177
0.9528251943134126,42,77594,0.0005654493340573806,1840,-1.318303978597316,42.0,-1.318304,104,77594,165,77594
0.9729025119390243,39,78012,0.0003722985230314617,1850,-1.6224395456650011,39.0,-1.62244,105,78012,166,78012
0.9757403104733198,39,78420,0.0003891918347038042,1860,-1.593129526281125,39.0,-1.59313,105,78420,167,78420
0.9448362305050805,42,78827,0.0005171503334644339,1870,-1.2837918535785153,42.0,-1.283792,105,78827,168,78827
0.9756645196821632,41,79241,0.0003206432192222919,1880,-1.3263018817246817,41.0,-1.326302,106,79241,169,79241
0.9692769253507574,47,79651,0.0003913778955973883,1890,-1.15603539269326,47.0,-1.156035,106,79651,170,79651
0.9710566691863232,39,80053,0.00038781371945216774,1900,-1.6224395456650011,39.0,-1.62244,98,80053,171,80053
0.9722760518391927,39,80458,0.0008183081122413755,1910,-1.6224395456650011,39.0,-1.62244,98,80458,172,80458
0.9442188501358032,40,80862,0.00038894536592124493,1920,-1.5872188054103464,40.0,-1.587219,99,80862,173,80862
0.9479361534118652,40,81273,0.00037580143762170335,1930,-1.5603327827761986,40.0,-1.560333,99,81273,174,81273
0.9426604032516479,40,81674,0.0003053975622606231,1940,-1.6013810255717902,40.0,-1.601381,99,81674,175,81674
0.9438567076410566,42,82078,0.0004229046292797041,1950,-1.320414680681286,42.0,-1.320415,99,82078,176,82078
0.9436751774379185,42,82493,0.00046708305723898647,1960,-1.2988938626591118,42.0,-1.298894,100,82493,177,82493
0.9712436810517923,39,82905,0.0004736323421522497,1970,-1.6224395456650011,39.0,-1.62244,100,82905,178,82905
0.9702566953805777,39,83311,0.0003176825516558706,1980,-1.6224395456650011,39.0,-1.62244,100,83311,179,83311
0.9416341423988343,40,83718,0.00048023592207755426,1990,-1.6101025868977759,40.0,-1.610103,101,83718,180,83718
0.9442891478538513,40,84135,0.0009756525927514303,2000,-1.528032972165943,40.0,-1.528033,101,84135,181,84135
0.9662352953201685,39,84551,0.0007351297931447148,2010,-1.6224395456650011,39.0,-1.62244,101,84551,182,84551
0.9437418309125033,44,84969,0.0006377462903566828,2020,-1.199288501116098,44.0,-1.199289,101,84969,183,84969
0.9633661915616292,41,85379,0.00034359399699208487,2030,-1.3543711903011588,41.0,-1.354371,102,85379,184,85379
0.9415018480757008,46,85785,0.0007467098482226467,2040,-1.1383273399999059,46.0,-1.138327,102,85785,185,85785
0.9686208730790673,41,86184,0.0003360565833423696,2050,-1.3903109496635802,41.0,-1.390311,102,86184,186,86184
0.9403182476758957,40,86599,0.0005423985316156177,2060,-1.6132447851409832,40.0,-1.613245,103,86599,187,86599
0.9718531544615583,41,87018,0.00048257114306069545,2070,-1.2995738618857358,41.0,-1.299574,103,87018,188,87018
0.9437907099723816,40,87427,0.00034120306190743577,2080,-1.5611165363720212,40.0,-1.561117,103,87427,189,87427
0.9449464624578302,44,87843,0.0004842106282012537,2090,-1.1753974630970203,44.0,-1.175397,103,87843,190,87843
0.9714137199448376,41,88262,0.0005081667743691402,2100,-1.3509632185825395,41.0,-1.350963,104,88262,191,88262
